"CARRER","NOM_CARRER","PRIMER_NUM","ULTIM_NUM","TIPUSNUM","DISTRICTE","SECC_CENS","AEB","BARRI","SECC_EST","DPOSTAL"
191204,"Mallorca","0577","0597",1,10,23,204.0,64,154.0,8026
191204,"Mallorca","0599","0609",1,10,24,204.0,64,147.0,8026
191204,"Mallorca","0611","0643",1,10,28,205.0,65,164.0,8026
191204,"Mallorca","0665","0677",1,9,94,200.0,63,6.0,8027
191204,"Mallorca","0002","0026",2,3,48,66.0,15,145.0,8014
191204,"Mallorca","0044E","0098",2,2,121,45.0,9,92.0,8029
191204,"Mallorca","0100","0118",2,2,118,45.0,9,91.0,8029
191204,"Mallorca","0120","0138",2,2,100,41.0,8,98.0,8036
191204,"Mallorca","0160","0176",2,2,98,41.0,8,103.0,8036
191204,"Mallorca","0178","0222",2,2,89,38.0,8,106.0,8036
191204,"Mallorca","0224","0254",2,2,81,35.0,7,195.0,8008
191204,"Mallorca","0256","0278",2,2,80,35.0,7,192.0,8008
191204,"Mallorca","0280","0312",2,2,64,29.0,7,190.0,8037
191204,"Mallorca","0314","0336",2,2,62,29.0,7,183.0,8037
191204,"Mallorca","0338","0362",2,2,56,28.0,7,177.0,8037
191204,"Mallorca","0364","0382",2,2,53,27.0,6,293.0,8013
191204,"Mallorca","0384","0402",2,2,52,27.0,6,291.0,8013
191204,"Mallorca","0404","0420",2,2,51,27.0,6,289.0,8013
191204,"Mallorca","0422","0434",2,2,50,27.0,6,288.0,8013
191204,"Mallorca","0436B","0436B",2,2,26,24.0,6,287.0,8013
191204,"Mallorca","0436","0436",2,2,50,27.0,6,288.0,8013
191204,"Mallorca","0438","0452",2,2,26,24.0,6,287.0,8013
191204,"Mallorca","0454","0494",2,2,28,24.0,6,279.0,8013
191204,"Mallorca","0496","0516",2,2,31,24.0,6,277.0,8013
191204,"Mallorca","0518","0538",2,10,16,203.0,64,116.0,8013
191204,"Mallorca","0540","0570",2,10,14,203.0,64,117.0,8026
191204,"Mallorca","0572","0596",2,10,19,204.0,64,156.0,8026
191204,"Mallorca","0598","0620",2,10,25,204.0,64,157.0,8026
191204,"Mallorca","0622","0654",2,10,27,205.0,65,163.0,8026
191204,"Mallorca","0656","0674",2,10,29,205.0,65,165.0,8027
191204,"Mallorca","0676","0678",2,10,30,205.0,65,105.0,8027
191204,"Mallorca","0140","0158",2,2,99,41.0,8,101.0,8036
191204,"Mallorca","0645","0663",1,9,95,200.0,63,7.0,8027
191204,"Mallorca","0505","0535",1,10,15,203.0,64,121.0,8026
191204,"Mallorca","0001","0023",1,3,48,66.0,15,145.0,8014
191204,"Mallorca","0115","0175",1,2,101,41.0,8,97.0,8036
191204,"Mallorca","0333","0349",1,2,56,28.0,7,177.0,8037
191408,"Manacor","0001","0043",1,5,92,112.0,27,86.0,8023
191408,"Manacor","0002","0052",2,5,90,112.0,27,87.0,8023
191500,"Manxa","0001B","0017",1,7,61,147.0,37,125.0,8032
191500,"Manxa","0002","0022",2,7,63,147.0,37,123.0,8032
191601,"Mandoni","0001","0017",1,3,43,65.0,14,85.0,8004
191601,"Mandoni","0002","0016",2,3,41,65.0,14,84.0,8004
191703,"Mandri","0001","0009",1,5,48,103.0,25,130.0,8022
191703,"Mandri","0011","0031",1,5,47,103.0,25,127.0,8022
191703,"Mandri","0033","0073",1,5,46,103.0,25,125.0,8022
191703,"Mandri","0002","0006",2,5,48,103.0,25,117.0,8022
191703,"Mandri","0008","0016",2,5,42,103.0,25,129.0,8022
191703,"Mandri","0018","0048",2,5,44,103.0,25,128.0,8022
191703,"Mandri","0050","0068",2,5,45,103.0,25,123.0,8022
191805,"Manelic","0001","0013",1,5,2,92.0,22,182.0,8017
191805,"Manelic","0002","0012",2,5,2,92.0,22,182.0,8017
191907,"Manigua","0001","0003",1,9,82,198.0,62,54.0,8027
191907,"Manigua","0005","0023",1,9,80,198.0,62,59.0,8027
191907,"Manigua","0025","0049",1,9,78,198.0,62,60.0,8027
191907,"Manigua","0002B","0010",2,9,82,198.0,62,54.0,8027
191907,"Manigua","0012","0030",2,9,80,198.0,62,58.0,8027
191907,"Manigua","0032","0066",2,9,78,198.0,62,57.0,8027
192003,"Manila","0039","0051",1,4,51,88.0,21,74.0,8034
192003,"Manila","0053","0069",1,4,50,88.0,21,73.0,8034
192003,"Manila","0038","0064",2,4,50,88.0,21,75.0,8034
192105,"Ptge Manlleu","0001","0009",1,6,15,118.0,29,149.0,8023
192105,"Ptge Manlleu","0002","0010",2,6,15,118.0,29,149.0,8023
192207,"Manlleu","0001","0009",1,6,15,118.0,29,149.0,8035
192207,"Manlleu","0002","0018",2,6,15,118.0,29,149.0,8035
192309,"Manresa","0001","0009",1,1,46,16.0,4,30.0,8003
192309,"Manresa","0002","0008",2,1,46,16.0,4,30.0,8003
192400,"Manrique de Lara","0001","0013",1,6,61,130.0,31,73.0,8024
192400,"Manrique de Lara","0002","0012",2,6,61,130.0,31,72.0,8024
192502,"Manso","0001","0017",1,2,156,51.0,10,13.0,8015
192502,"Manso","0019","0057",1,2,168,54.0,10,9.0,8015
192502,"Manso","0002","0042",2,2,173,55.0,10,12.0,8015
192502,"Manso","0044","0062",2,2,172,55.0,10,7.0,8015
192502,"Manso","0064","0078",2,2,169,55.0,10,6.0,8015
192604,"Mas Casanovas","0001","0003",1,7,7,135.0,33,12.0,8025
192604,"Mas Casanovas","0005","0023",1,7,8,135.0,33,12.0,8025
192604,"Mas Casanovas","0025","0063",1,7,13,136.0,33,13.0,8025
192604,"Mas Casanovas","0071","0071",1,7,39,141.0,35,33.0,8041
192604,"Mas Casanovas","0002","0018",2,7,8,135.0,33,11.0,8025
192604,"Mas Casanovas","0020","0044",2,7,9,136.0,33,14.0,8025
192604,"Mas Casanovas","0046","0068",2,7,12,136.0,33,15.0,8025
192604,"Mas Casanovas","0070","0090",2,7,39,141.0,35,22.0,8041
192706,"Mas Pujol","0001","0023",1,7,55,145.0,36,107.0,8032
192706,"Mas Pujol","0002","0020",2,7,55,145.0,36,106.0,8032
192808,"T Can Mantega","0001","0011",1,3,91,72.0,18,174.0,8028
192808,"T Can Mantega","0002","0018",2,3,91,72.0,18,174.0,8028
192900,"Manuel Angelon","0001","0019",1,5,87,111.0,27,67.0,8006
192900,"Manuel Angelon","0002","0028",2,5,87,111.0,27,67.0,8006
193006,"Manuel Arnús","0001","0101",1,5,33,101.0,25,100.0,8035
193006,"Manuel Arnús","0002","0100",2,5,33,101.0,25,100.0,8035
193108,"Pg Manuel Girona","0001B","0005",1,4,55,90.0,21,81.0,8034
193108,"Pg Manuel Girona","0007","0043",1,5,17,96.0,23,155.0,8034
193108,"Pg Manuel Girona","0045","0053",1,5,18,96.0,23,153.0,8034
193108,"Pg Manuel Girona","0055B","0077",1,5,19,96.0,23,148.0,8034
193108,"Pg Manuel Girona","0002","0032",2,4,52,88.0,21,77.0,8034
193108,"Pg Manuel Girona","0040","0056",2,4,51,88.0,21,74.0,8034
193108,"Pg Manuel Girona","0058","0088",2,4,50,88.0,21,72.0,8034
193200,"Sant Pere Romanies","0001","0011",1,4,56,90.0,21,82.0,8034
193200,"Sant Pere Romanies","0002","0010",2,4,56,90.0,21,82.0,8034
193301,"Manuel Ramon","0001","0003",1,5,33,101.0,25,100.0,8035
193301,"Manuel Ramon","0005I","0005I",1,5,32,100.0,25,100.0,8035
193301,"Manuel Ramon","0005","0005",1,5,33,101.0,25,100.0,8035
193301,"Manuel Ramon","0002","0006",2,5,33,101.0,25,100.0,8035
193403,"Plta Manuel Ribé","0001","0005",1,1,25,10.0,2,70.0,8002
193403,"Plta Manuel Ribé","0002","0004",2,1,25,10.0,2,70.0,8002
193458,"M Sanchis Guarner","0002","0016",2,8,29,162.0,45,46.0,8016
193458,"M Sanchis Guarner","0001","0009",1,8,29,162.0,45,46.0,8016
193505,"Manuel Sancho","0001","0017",1,8,20,161.0,45,46.0,8016
193505,"Manuel Sancho","0002","0016",2,8,20,161.0,45,46.0,8016
193607,"Ptge Manuel Sancho","0002B","0010",2,8,20,161.0,45,46.0,8016
193607,"Ptge Manuel Sancho","0001","0009",1,8,20,161.0,45,46.0,8016
193800,"Manzanares","0001","0015",1,3,62,69.0,16,117.0,8014
193800,"Manzanares","0017","0027",1,3,63,69.0,16,116.0,8014
193800,"Manzanares","0002B","0028",2,3,99,73.0,18,120.0,8014
193902,"Mañé i Flaquer","0001","0023",1,5,11,95.0,23,163.0,8017
193902,"Mañé i Flaquer","0025","0025",1,5,12,95.0,23,162.0,8017
193902,"Mañé i Flaquer","0002","0034",2,5,12,95.0,23,163.0,8017
194009,"Pl Mañé i Flaquer","0001","0001",1,5,82,111.0,27,75.0,8006
194009,"Pl Mañé i Flaquer","0003","0003",1,5,84,111.0,27,77.0,8006
194009,"Pl Mañé i Flaquer","0009","0009",1,5,82,111.0,27,75.0,8006
194009,"Pl Mañé i Flaquer","0002","0002",2,5,82,111.0,27,75.0,8006
194009,"Pl Mañé i Flaquer","0006","0006",2,5,85,111.0,27,70.0,8006
194009,"Pl Mañé i Flaquer","0008","0010",2,5,82,111.0,27,75.0,8006
194009,"Pl Mañé i Flaquer","0005","0007",1,5,85,111.0,27,70.0,8006
194009,"Pl Mañé i Flaquer","0004","0004",2,5,84,111.0,27,77.0,8006
194100,"La Maquinista","0023","0029",1,1,37,15.0,3,18.0,8003
194100,"La Maquinista","0031","0037",1,1,36,14.0,3,24.0,8003
194100,"La Maquinista","0002","0006",2,1,40,15.0,3,12.0,8003
194100,"La Maquinista","0036","0056",2,1,37,15.0,3,19.0,8003
194100,"La Maquinista","0058","0066",2,1,36,14.0,3,19.0,8003
194100,"La Maquinista","0001","0021",1,1,41,15.0,3,16.0,8003
194100,"La Maquinista","0008","0022",2,1,39,15.0,3,13.0,8003
194155,"Parc F Meca","0001","0083",1,7,97,151.0,40,188.0,8035
194155,"Parc F Meca","0002","0084",2,7,97,151.0,40,188.0,8035
194202,"Mar","0023","0069",1,1,40,15.0,3,12.0,8003
194202,"Mar","0071","0093",1,1,33,13.0,3,7.0,8003
194202,"Mar","0095","0133",1,1,32,13.0,3,2.0,8003
194202,"Mar","0002","0022",2,1,41,15.0,3,16.0,8003
194202,"Mar","0024","0082",2,1,40,15.0,3,12.0,8003
194202,"Mar","0084","0106",2,1,33,13.0,3,7.0,8003
194202,"Mar","0108","0146",2,1,32,13.0,3,2.0,8003
194202,"Mar","0001","0021",1,1,41,15.0,3,15.0,8003
194359,"Maracaibo","0001A","0029",1,9,9,184.0,59,141.0,8030
194359,"Maracaibo","0002","0038",2,9,9,184.0,59,141.0,8030
194406,"Pg Maragall","0047B","0101",1,7,35,140.0,35,44.0,8041
194406,"Pg Maragall","0103","0143",1,7,42,142.0,35,46.0,8041
194406,"Pg Maragall","0145","0165",1,7,43,142.0,35,49.0,8041
194406,"Pg Maragall","0207","0213",1,7,46,142.0,35,55.0,8041
194406,"Pg Maragall","0215","0221",1,7,47,143.0,35,56.0,8041
194406,"Pg Maragall","0223B","0223B",1,7,48,143.0,35,56.0,8032
194406,"Pg Maragall","0225","0273",1,7,48,143.0,35,57.0,8032
194406,"Pg Maragall","0275","0307",1,7,52,144.0,36,103.0,8032
194406,"Pg Maragall","0309B","0351",1,7,53,144.0,36,105.0,8032
194406,"Pg Maragall","0353","0381",1,7,54,144.0,36,105.0,8032
194406,"Pg Maragall","0391B","0395",1,7,57,145.0,36,147.0,8032
194406,"Pg Maragall","0397","0419",1,7,122,156.0,43,147.0,8032
194406,"Pg Maragall","0421","0427",1,7,121,156.0,43,152.0,8032
194406,"Pg Maragall","0054S","0054S",2,9,85,199.0,63,16.0,8041
194406,"Pg Maragall","0054","0054",2,10,5,201.0,64,139.0,8041
194406,"Pg Maragall","0056","0070",2,9,85,199.0,63,16.0,8041
194406,"Pg Maragall","0072","0096",2,9,84,199.0,63,17.0,8041
194406,"Pg Maragall","0098","0138",2,9,82,198.0,62,53.0,8027
194406,"Pg Maragall","0140","0154",2,9,80,198.0,62,59.0,8027
194406,"Pg Maragall","0156","0180",2,9,79,198.0,62,61.0,8027
194406,"Pg Maragall","0182","0246",2,8,9,158.0,44,2.0,8031
194406,"Pg Maragall","0248","0294",2,8,8,157.0,44,4.0,8031
194406,"Pg Maragall","0296","0334",2,8,6,157.0,44,6.0,8031
194406,"Pg Maragall","0336","0376",2,8,2,157.0,44,8.0,8031
194406,"Pg Maragall","0378","0408",2,7,122,156.0,43,155.0,8031
194406,"Pg Maragall","0410","0412",2,7,123,156.0,43,157.0,8031
194406,"Pg Maragall","0383","0389",1,7,55,145.0,36,106.0,8032
194406,"Pg Maragall","0223","0223",1,7,47,143.0,35,56.0,8032
194406,"Pg Maragall","0002","0052",2,10,5,201.0,64,150.0,8026
194406,"Pg Maragall","0001","0045",1,10,6,202.0,64,137.0,8026
194406,"Pg Maragall","0167","0205",1,7,44,142.0,35,54.0,8041
194508,"Pl Maragall","0001","0011",1,7,42,142.0,35,47.0,8041
194508,"Pl Maragall","0013","0019",1,9,82,198.0,62,52.0,8027
194508,"Pl Maragall","0021","0025",1,9,84,199.0,63,18.0,8027
194508,"Pl Maragall","0002","0010",2,7,42,142.0,35,47.0,8041
194508,"Pl Maragall","0012","0020",2,9,82,198.0,62,52.0,8027
194508,"Pl Maragall","0022","0024",2,9,84,199.0,63,18.0,8027
194600,"Marcel·lí","0002","0006",2,7,102,153.0,42,171.0,8035
194701,"Rier Marcel·lí","0001","0025",1,7,102,153.0,42,171.0,8035
194701,"Rier Marcel·lí","0035","0039",1,7,101,152.0,41,207.0,8035
194701,"Rier Marcel·lí","0002","0034",2,7,102,153.0,42,171.0,8035
194803,"Marc Aureli","0001","0025",1,5,76,110.0,26,54.0,8006
194803,"Marc Aureli","0027","0035",1,5,78,110.0,26,58.0,8006
194803,"Marc Aureli","0002","0010",2,5,75,110.0,26,55.0,8006
194803,"Marc Aureli","0012","0044",2,5,79,110.0,26,57.0,8006
194870,"Marco Polo","0001","0035",1,5,1,91.0,22,183.0,8017
194870,"Marco Polo","0002","0032",2,5,1,91.0,22,183.0,8017
195001,"Plta Marcús","0001","0003",1,1,48,17.0,4,48.0,8003
195001,"Plta Marcús","0004","0008",2,1,47,17.0,4,48.0,8003
195103,"Mare Eterna","0001","0039",1,9,14,185.0,59,131.0,8030
195103,"Mare Eterna","0041","0063",1,9,15,185.0,59,128.0,8030
195103,"Mare Eterna","0002","0020",2,9,14,185.0,59,131.0,8030
195103,"Mare Eterna","0022","0074",2,9,15,185.0,59,129.0,8030
195409,"Maresme","0019","0101",1,10,93,222.0,70,68.0,8019
195409,"Maresme","0103","0155",1,10,89,221.0,70,95.0,8019
195409,"Maresme","0157","0157",1,10,237,"",71,97.0,8020
195409,"Maresme","0159","0175",1,10,102,225.0,71,98.0,8020
195409,"Maresme","0177","0201",1,10,124,230.0,73,212.0,8020
195409,"Maresme","0225","0245",1,10,128,230.0,73,208.0,8020
195409,"Maresme","0247","0249",1,10,130,231.0,73,205.0,8020
195409,"Maresme","0251","0269",1,10,132,231.0,73,203.0,8020
195409,"Maresme","0271","0295",1,10,135,231.0,73,200.0,8020
195409,"Maresme","0024","0062",2,10,91,222.0,70,72.0,8019
195409,"Maresme","0064","0106",2,10,90,222.0,70,70.0,8019
195409,"Maresme","0108","0176",2,10,89,221.0,70,96.0,8019
195409,"Maresme","0178","0190",2,10,237,"",71,94.0,8020
195409,"Maresme","0192","0218",2,10,125,230.0,73,213.0,8020
195409,"Maresme","0220","0230",2,10,126,230.0,73,207.0,8020
195409,"Maresme","0232","0252",2,10,129,230.0,73,206.0,8020
195409,"Maresme","0266","0276",2,10,130,231.0,73,204.0,8020
195409,"Maresme","0278","0324",2,10,135,231.0,73,200.0,8020
195500,"Margarit","0001","0031",1,3,12,57.0,11,26.0,8004
195500,"Margarit","0033","0043",1,3,13,57.0,11,24.0,8004
195500,"Margarit","0045","0093",1,3,24,59.0,11,23.0,8004
195500,"Margarit","0002","0036",2,3,12,57.0,11,27.0,8004
195500,"Margarit","0038","0058",2,3,13,57.0,11,24.0,8004
195500,"Margarit","0060","0116",2,3,24,59.0,11,23.0,8004
195602,"Margenat","0001","0011",1,5,7,95.0,23,176.0,8017
195602,"Margenat","0017","0067",1,5,8,95.0,23,176.0,8017
195602,"Margenat","0069","0097",1,5,32,100.0,25,179.0,8017
195602,"Margenat","0099","0103",1,5,31,100.0,25,102.0,8017
195602,"Margenat","0002","0010",2,5,7,95.0,23,176.0,8017
195602,"Margenat","0014","0054",2,5,8,95.0,23,176.0,8017
195602,"Margenat","0056","0100",2,5,31,100.0,25,178.0,8017
195806,"Marí","0001B","0041",1,7,57,145.0,36,108.0,8032
195806,"Marí","0043","0073",1,7,56,145.0,36,98.0,8032
195806,"Marí","0002","0074",2,7,58,145.0,36,109.0,8032
195908,"Ptge Marí","0001","0011",1,7,120,156.0,43,147.0,8032
195908,"Ptge Marí","0002","0012",2,7,120,156.0,43,147.0,8032
196004,"Maria","0001","0011",1,6,48,126.0,31,7.0,8012
196004,"Maria","0002","0014",2,6,48,126.0,31,7.0,8012
196106,"Maria Auxiliadora","0001","0029",1,5,22,98.0,24,147.0,8017
196106,"Maria Auxiliadora","0002","0026",2,5,23,98.0,24,141.0,8017
196208,"Maria Barrientos","0001","0025",1,4,36,85.0,20,11.0,8028
196208,"Maria Barrientos","0002","0022",2,4,37,85.0,20,19.0,8028
196300,"Maria Paretas","0001","0001",1,7,119,156.0,43,150.0,8032
196300,"Maria Paretas","0002","0006",2,7,119,156.0,43,151.0,8032
196354,"Maria Reina","0001","0007",1,5,5,93.0,23,173.0,8017
196354,"Maria Reina","0002B","0008",2,5,5,93.0,23,173.0,8017
196401,"Maria Victòria","0001","0011",1,3,102,74.0,18,128.0,8014
196401,"Maria Victòria","0013","0023",1,3,101,74.0,18,127.0,8014
196401,"Maria Victòria","0002","0014",2,3,102,74.0,18,126.0,8014
196401,"Maria Victòria","0016","0020",2,3,101,74.0,18,127.0,8014
196503,"Mariana Pineda","0002","0010",2,6,47,126.0,31,10.0,8012
196503,"Mariana Pineda","0001","0005",1,6,47,126.0,31,6.0,8012
196605,"Marianao","0001","0019",1,6,22,120.0,30,124.0,8024
196605,"Marianao","0002","0026",2,6,22,120.0,30,124.0,8024
196707,"Marià Aguiló","0001","0053",1,10,65,214.0,68,53.0,8005
196707,"Marià Aguiló","0077","0103",1,10,62,213.0,68,42.0,8005
196707,"Marià Aguiló","0105A","0139",1,10,60,213.0,68,41.0,8005
196707,"Marià Aguiló","0002","0030",2,10,66,214.0,68,24.0,8005
196707,"Marià Aguiló","0056","0078",2,10,63,214.0,68,30.0,8005
196707,"Marià Aguiló","0080","0100",2,10,62,213.0,68,31.0,8005
196707,"Marià Aguiló","0134","0146",2,10,60,213.0,68,35.0,8005
196707,"Marià Aguiló","0102","0132",2,10,61,213.0,68,35.0,8005
196707,"Marià Aguiló","0032","0054",2,10,64,214.0,68,25.0,8005
196707,"Marià Aguiló","0055","0075",1,10,63,214.0,68,47.0,8005
196809,"Pl Marià Brossa","0001","0021",1,9,40,191.0,60,97.0,8030
196809,"Pl Marià Brossa","0002","0022",2,9,40,191.0,60,97.0,8030
196900,"Marià Cubí","0017","0093",1,5,69,108.0,26,22.0,8006
196900,"Marià Cubí","0095","0145",1,5,66,108.0,26,14.0,8021
196900,"Marià Cubí","0147","0189",1,5,64,107.0,26,13.0,8021
196900,"Marià Cubí","0002","0022",2,5,71,109.0,26,23.0,8006
196900,"Marià Cubí","0024","0110",2,5,70,109.0,26,24.0,8006
196900,"Marià Cubí","0112","0176",2,5,64,107.0,26,35.0,8021
196900,"Marià Cubí","0178","0196",2,5,61,107.0,26,35.0,8021
196900,"Marià Cubí","0191","0209",1,5,61,107.0,26,13.0,8021
196900,"Marià Cubí","0001","0015",1,5,68,108.0,26,21.0,8006
197007,"Marià Labèrnia","0001","0059",1,7,26,138.0,34,93.0,8032
197007,"Marià Labèrnia","0061I","0061",1,7,60,146.0,37,93.0,8032
197007,"Marià Labèrnia","0002","0060",2,7,26,138.0,34,93.0,8032
197109,"Ptge Marimon","0001","0027",1,5,65,107.0,26,10.0,8021
197109,"Ptge Marimon","0002","0026",2,5,65,107.0,26,10.0,8021
197200,"Marín","0001","0021",1,8,78,173.0,51,103.0,8042
197200,"Marín","0023","0025",1,8,77,172.0,51,125.0,8042
197200,"Marín","0002","0026",2,8,78,173.0,51,106.0,8042
197200,"Marín","0028","0030",2,8,77,172.0,51,125.0,8042
197302,"Marina","0023","0051",1,10,54,210.0,67,12.0,8005
197302,"Marina","0053","0067",1,10,51,210.0,67,11.0,8005
197302,"Marina","0069","0079",1,10,50,209.0,66,10.0,8005
197302,"Marina","0081","0095",1,10,49,209.0,66,5.0,8018
197302,"Marina","0097","0101",1,10,44,209.0,66,2.0,8018
197302,"Marina","0103","0119",1,2,1,20.0,5,245.0,8018
197302,"Marina","0139","0167",1,2,9,20.0,5,243.0,8013
197302,"Marina","0169","0185",1,2,16,22.0,5,255.0,8013
197302,"Marina","0187","0203",1,2,20,22.0,5,256.0,8013
197302,"Marina","0219","0251",1,2,51,27.0,6,265.0,8013
197302,"Marina","0253","0271",1,2,49,27.0,6,289.0,8013
197302,"Marina","0273","0291",1,2,48,26.0,6,304.0,8025
197302,"Marina","0293","0309",1,2,44,26.0,6,305.0,8025
197302,"Marina","0327","0339",1,7,3,135.0,33,1.0,8025
197302,"Marina","0341B","0351",1,7,2,135.0,33,6.0,8025
197302,"Marina","0002","0024",2,10,55,211.0,67,14.0,8005
197302,"Marina","0028","0040",2,10,54,210.0,67,13.0,8005
197302,"Marina","0042","0048",2,10,53,210.0,67,14.0,8005
197302,"Marina","0050","0074",2,10,51,210.0,67,13.0,8005
197302,"Marina","0102","0116",2,10,44,209.0,66,4.0,8018
197302,"Marina","0118B","0140",2,2,12,21.0,5,250.0,8018
197302,"Marina","0142","0160",2,2,11,21.0,5,247.0,8013
197302,"Marina","0162","0178",2,2,10,21.0,5,248.0,8013
197302,"Marina","0180","0196",2,2,16,22.0,5,254.0,8013
197302,"Marina","0198","0212",2,2,20,22.0,5,254.0,8013
197302,"Marina","0282","0302",2,2,49,27.0,6,298.0,8025
197302,"Marina","0304","0322",2,2,47,26.0,6,303.0,8025
197302,"Marina","0324","0342",2,2,45,26.0,6,302.0,8025
197302,"Marina","0344","0358",2,2,42,26.0,6,307.0,8025
197302,"Marina","0360","0370",2,7,4,135.0,33,2.0,8025
197302,"Marina","0372","0380",2,7,6,135.0,33,6.0,8025
197302,"Marina","0214","0264",2,2,50,27.0,6,267.0,8013
197302,"Marina","0121","0137",1,2,3,20.0,5,244.0,8013
197302,"Marina","0311","0325",1,2,43,26.0,6,306.0,8025
197302,"Marina","0076","0100",2,10,50,209.0,66,13.0,8005
197302,"Marina","0001","0021",1,1,36,14.0,3,24.0,8005
197404,"Ptge Marina","0033","0061",1,10,94,223.0,71,64.0,8019
197404,"Ptge Marina","0032","0040",2,10,94,223.0,71,64.0,8019
197506,"Pas Marina","0001","0009",1,7,2,135.0,33,7.0,8025
197506,"Pas Marina","0002","0008",2,7,2,135.0,33,7.0,8025
197608,"Torrent C Mariner","0001","0013",1,7,117,155.0,43,158.0,8031
197608,"Torrent C Mariner","0015","0049",1,7,116,155.0,43,159.0,8031
197608,"Torrent C Mariner","0051","0053",1,7,115,155.0,43,161.0,8031
197608,"Torrent C Mariner","0002","0024",2,7,117,155.0,43,158.0,8031
197608,"Torrent C Mariner","0026","0048",2,7,106,154.0,43,162.0,8031
197620,"Ptge Mariné","0001","0003",1,7,2,135.0,33,7.0,8025
197620,"Ptge Mariné","0002","0004",2,7,2,135.0,33,7.0,8025
197700,"Ptge Mariner","0001B","0017",1,6,72,132.0,32,39.0,8025
197700,"Ptge Mariner","0002","0026",2,6,72,132.0,32,39.0,8025
197801,"Mariners","0001","0021",1,1,41,15.0,3,14.0,8003
197801,"Mariners","0002","0022",2,1,41,15.0,3,14.0,8003
197903,"Pg Marítim Barcelo","0001","0007",1,1,35,14.0,3,10.0,8003
197903,"Pg Marítim Barcelo","0009B","0061",1,1,36,14.0,3,24.0,8003
197903,"Pg Marítim Barcelo","0002","0012",2,1,32,13.0,3,1.0,8039
197903,"Pg Marítim Barcelo","0014","0014",2,1,34,13.0,3,5.0,8003
197903,"Pg Marítim Barcelo","0016","0016",2,1,35,14.0,3,10.0,8003
197903,"Pg Marítim Barcelo","0018S","0044",2,1,36,14.0,3,24.0,8003
198000,"Marlet","0001","0005",1,1,25,10.0,2,70.0,8002
198000,"Marlet","0002","0004",2,1,25,10.0,2,69.0,8002
198101,"Marmellà","0001","0031",1,5,92,112.0,27,86.0,8023
198101,"Marmellà","0002A","0008",2,5,98,113.0,27,95.0,8023
198101,"Marmellà","0010","0018",2,5,97,113.0,27,94.0,8023
198156,"Marbre","0001","0013",1,3,38,64.0,13,78.0,8038
198156,"Marbre","0002","0014",2,3,38,64.0,13,78.0,8038
198167,"Marne","0001S","0027",1,8,53,167.0,48,90.0,8042
198167,"Marne","0002","0014",2,8,54,167.0,48,92.0,8042
198203,"Av Mrq Argentera","0001B","0027",1,1,43,16.0,4,25.0,8003
198203,"Av Mrq Argentera","0002","0022",2,1,43,16.0,4,25.0,8003
198258,"Marquès de Barberà","0001","0039",1,1,5,3.0,1,97.0,8001
198258,"Marquès de Barberà","0002","0032",2,1,5,3.0,1,99.0,8001
198407,"Mrq Campo Sagrado","0001","0015",1,2,172,55.0,10,4.0,8015
