"partit_politic","nom","cognom_1","cognom_2","genere","remuneracio","observacio_remuneracio_ca","observacio_remuneracio_es","observacio_remuneracio_en","president_partit","descripcio_carrec_ca","descripcio_carrec_es","descripcio_carrec_en","posicio_principal","dependencia_ca","dependencia_es","dependencia_en","descripcio_uo_ampliada","ordre_caixa","foto","cv_ca","cv_es","agenda_ca","agenda_es","declaracio_activitats_ca","declaracio_activitats_es","declaracio_bens_ca","declaracio_bens_es"
"","Albert","Dalmau","Miranda","Masculí",99839.46,"","","","No","Vocal","Vocal","Member","No","Institut Municipal d'Hisenda de Barcelona","Instituto Municipal de Hacienda de Barcelona","Barcelona Municipal Tax Institute","Institut Municipal d'Hisenda de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/GER_AJB_Albert%20Dalmau%20Miranda_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/GER_AJB_Albert%20Dalmau%20Miranda_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/GER_AJB_Albert%20Dalmau%20Miranda_CVCS.pdf","","","","","",""
"Barcelona pel Canvi","Albert","Guivernau","Molina","Masculí",57224.3,"","","","No","Assessor 3","Asesor 3","Advisor 3","Sí","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi",9,"https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Albert_Guivernau%20Molina_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Albert%20Guivernau%20Molina_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/EVE_AJB_Albert%20Guivernau%20Molina_CVCS.pdf","","","","","",""
"","Albert","Montagut","Martínez","Masculí",68639.2,"","","","No","Assessor 2","Asesor 2","Advisor 2","Sí","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi","Grup Polític Municipal Barcelona pel canvi",9,"https://apidocs.barcelona.cat/retribucions_pro/foto%20Albert%20Montagut.jpg","https://apidocs.barcelona.cat/retribucions_pro/CV_ca_Albert%20Montagut_Martinez.pdf","https://apidocs.barcelona.cat/retribucions_pro/CV_es_Albert%20Montagut_Martinez.pdf","","","","","",""
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Tinent d'Alcaldia","Teniente de alcaldía","Deputy Mayor","No","Cinquena Tinència d'Alcaldia","Quinta Tenencia de Alcaldía","Fifth Deputy Mayor's Office","Cinquena Tinència d'Alcaldia",2,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Direcció de l'Àrea","Dirección del área","In charge of the Area of","No","Àrea de Prevenció i Seguretat","Área de Prevención y Seguridad","Area of Prevention and Safety","Àrea de Prevenció i Seguretat",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Regidor","Concejal","Councillor","Sí","Consell Municipal","Consejo Municipal","City Council","Consell Municipal",3,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Regidor del Districte","Concejal de distrito","District Councillor","No","Regidoria del Districte de Sarrià-Sant Gervasi","Concejalía del Distrito de Sarrià-Sant Gervasi","Sarrià-Sant Gervasi District Councillor's Office","Regidoria del Districte de Sarrià-Sant Gervasi",5,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Portaveu Adjunt","Portavoz adjunto","Deputy Spokesman","No","Junta de Portaveus","Junta de Portavoces","Board of Spokespersons","Junta de Portaveus",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","President","Presidente","Chair","No","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció","Comisión de Presidencia, Derechos de Ciudadanía, Participación y Seguridad y Prevención","Commission for Presidency, Citizen Rights, Participation and Safety and Prevention","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Membre","Miembro","Member","No","Comissió de Govern","Comisión de Gobierno","City Government Commission","Comissió de Govern",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Membre","Miembro","Member","No","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció","Comisión de Presidencia, Derechos de Ciudadanía, Participación y Seguridad y Prevención","Commission for Presidency, Citizen Rights, Participation and Safety and Prevention","Comissió de Presidència, Drets de Ciutadania, Participació i Seguretat i Prevenció",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Vocal","Vocal","Member","No","Foment de Ciutat, SA","Fomento de Ciudad, SA","Foment de Ciutat, SA","Foment de Ciutat, SA",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Albert","Batlle","Bastardas","Masculí",98191.94,"","","","No","Vocal","Vocal","Member","No","Fundació Julio Muñoz Ramonet","Fundación Julio Muñoz Ramonet","Julio Muñoz Ramonet Foundation","Fundació Julio Muñoz Ramonet",0,"https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/REG_AJB_Albert%20Batlle%20Bastardas_CVCS.pdf","https://ajuntament.barcelona.cat/agenda/psc/ca/albert-batlle-bastardas","https://ajuntament.barcelona.cat/agenda/psc/es/albert-batlle-bastardas","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/activitats/declaracio-inicial-543","https://seuelectronica.ajuntament.barcelona.cat/ca/registre-interessos/bens/declaracio-inicial-63","https://seuelectronica.ajuntament.barcelona.cat/es/registre-interessos/bens/declaracio-inicial-63"
"PSC","Alberto","Lacasta","Huelin","Masculí",46999.96,"","","","No","Conseller","Consejero","District Councillor","Sí","Consell Municipal del Districte de Gràcia","Consejo Municipal del Distrito de Gràcia","Gràcia District Council","Consell Municipal del Districte de Gràcia",5,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCS.pdf","","","","","",""
"PSC","Alberto","Lacasta","Huelin","Masculí",46999.96,"","","","No","Vocal","Vocal","Member","No","Institut Municipal del Paisatge Urbà i la Qualitat de Vida","Instituto Municipal del Paisaje Urbano y la Calidad de Vida","Municipal Institute of Urban Landscape and Quality of Life","Institut Municipal del Paisatge Urbà i la Qualitat de Vida",0,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCS.pdf","","","","","",""
"PSC","Alberto","Lacasta","Huelin","Masculí",46999.96,"","","","No","Vocal","Vocal","Member","No","Institut Municipal de Parcs i Jardins de Barcelona","Instituto Municipal de Parques y Jardines de Barcelona","Barcelona Municipal Institute of Parks and Gardens","Institut Municipal de Parcs i Jardins de Barcelona",0,"https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_FOTO.jpg","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCA.pdf","https://apidocs.barcelona.cat/retribucions_pro/CLL_D06_Alberto%20Lacasta%20Huelin_CVCS.pdf","","","","","",""
